rebalance_date,BND,DGRO,DJT,EMB,LQD,MUB,SCHD,SPY,UNG,VDE,VGIT,VIG,VNQ,VPL,XLE
2018-11-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2018-12-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2019-01-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2019-02-28,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2019-03-29,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2019-04-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2019-05-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2019-06-28,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2019-07-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2019-08-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2019-09-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2019-10-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2019-11-29,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2019-12-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2020-01-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2020-02-28,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2020-03-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2020-04-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2020-05-29,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2020-06-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2020-07-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2020-08-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2020-09-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2020-10-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2020-11-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2020-12-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2021-01-29,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2021-02-26,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2021-03-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2021-04-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2021-05-28,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2021-06-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2021-07-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2021-08-31,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2021-09-30,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2021-10-29,0.11811303467677765,0.0,0.003457955419740779,0.1780659339335823,0.19209447361452267,0.10892605285415617,0.0,0.06692330683643737,0.009134436260553202,0.014297565476641547,0.07532383114319602,0.0,0.07741799160660934,0.14399491833084044,0.01225049984694257
2021-11-30,0.16807267988399663,0.0,0.0,0.0,0.169336090239773,0.29915557053777264,0.0,0.0768577080335914,0.0,0.04032790818220792,0.08467314094809511,0.0,0.1063204232924207,0.0,0.05525647888214276
2021-12-31,0.0,0.1508108929320172,0.012311435828176539,0.10311431259605447,0.0,0.0,0.12214190997937846,0.14486665529809628,0.0,0.0,0.0,0.1463117662703787,0.28995016366760223,0.030492863428296244,0.0
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564620761093681,0.15276458787595276,0.02387995744133968,0.0,0.10012260451758527,0.0,0.15861208907144142
2022-02-28,0.11487782238443416,0.0,0.06547071945956001,0.0,0.14515292187715095,0.056045993313334784,0.0,0.0,0.0,0.17817832736345915,0.15003174526021956,0.0,0.15009694499953835,0.0,0.14014552534230307
2022-03-31,0.11527271332511474,0.00456031446246103,0.0,0.28051341338450114,0.17211819465757616,0.0,0.001033155612505857,0.04016265409101285,0.06494621925550187,0.062390585430329104,0.04627151003542371,0.02191110566398401,0.0923809360383948,0.016549957468889015,0.08188924057430577
2022-04-29,0.0,0.12257135987597974,0.31364969000053716,0.0,0.0,0.0,0.0,0.10254872278535855,0.15369246365262176,0.0,0.0,0.23480850164185646,0.0,0.07272926204364634,0.0
2022-05-31,0.06982207813651066,0.05576552806112912,0.036903902377153665,0.1396365042797816,0.09687389989895158,0.1393083599187877,0.10893725355667601,0.012538530587865991,0.0,0.07294114906224664,0.06765490965348853,0.04821030672173474,0.049215592583730323,0.029718713863178963,0.07247327129876442
2022-06-30,0.1878984790741444,0.0499576656683554,0.0,0.0,0.17517408645585963,0.077253041205775,0.03620318150903723,0.014605177493962774,0.0,0.0,0.1783562491477503,0.03789854217796507,0.15429062743870772,0.08836294982844253,0.0
2022-07-29,0.12883684418321018,0.052044631976353256,0.0,0.05541240637900372,0.09188251096699226,0.08440784366285244,0.04749218859099965,0.0,0.07333930475349099,0.022584332711592464,0.15246593498874558,0.04898418877186621,0.1652321172345994,0.04405103237807833,0.033266663402215596
2022-08-31,0.15059205383437246,0.0,0.0,0.26564597074471924,0.29377780330955855,0.0,0.0,0.0,0.0,0.04593696207662152,0.0,0.0,0.0,0.16673239422526984,0.07731481580945826
2022-09-30,0.21223181079117245,0.0,0.0,0.0,0.0,0.0,0.004111426608150634,0.0,0.0,0.1011563816449927,0.5618827089749855,0.0,0.0,0.0,0.12061767198069866
2022-10-31,0.1346240174025599,0.06767091283563008,0.0,0.09734902841399046,0.14918708792074842,0.0,0.1093718513015779,0.040575313094212424,0.0010257186761716097,0.060934270244163,0.11967273496798925,0.08773094119490789,0.05749654496226923,0.0,0.07436157898577996
2022-11-30,0.010373090836675501,0.0,0.0715704049678621,0.4164102666447629,0.0,0.2876669186644604,0.007313945851393375,0.0,0.05411306158216526,0.0,0.03186036444738681,0.0,0.034846087142430815,0.08584585986286287,0.0
2022-12-30,0.0,0.20615335407815755,0.0,0.025404794390244352,0.0,0.0,0.1706994288973302,0.11062185960531155,0.0,0.12199978095141595,0.0,0.2007406370056302,0.0034922474506594832,0.0,0.16088789762125075
2023-01-31,0.0,0.1298523276319063,0.0,0.0,0.0,0.0,0.06555672966420499,0.18043478539348956,0.0,0.0,0.0,0.1290048707336267,0.23620573823114374,0.2589455483456287,0.0
2023-02-28,0.17693869158289655,0.0,0.04809838048230689,0.3498395798157279,0.15939411037801257,0.0,0.0,0.0,0.1306026922098828,0.0,0.13512654553117323,0.0,0.0,0.0,0.0
2023-03-31,0.004634964584688515,0.1333463663128183,0.0,0.0,0.02084074695882248,0.05075280291342876,0.12568268731773616,0.12926098571304653,0.0,0.02986841395347002,0.048379163878020985,0.13104593113120394,0.11045950522277288,0.17576135698345244,0.0399670750305391
2023-04-28,0.08425119927208964,0.0,0.11994037071250672,0.17453081920600919,0.13833541768567587,0.0,0.0,0.07344001968700718,0.050239973056277,0.0,0.08321099480826451,0.11411832335783731,0.011344933671184828,0.15058794854314764,0.0
2023-05-31,0.0,0.0,0.0,0.5120912111241076,0.29908419381692103,0.0718870828028707,0.06903288357364398,0.04790462868245666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.011242921032069203,0.20745434623684791,0.022411379633406326,0.24630978206118007,0.0,0.18275413049736788,0.09337931412396251,0.0,0.23644812641516613
2023-07-31,0.0,0.051401821655665425,0.00879834789209444,0.10255990856287359,0.0,0.0,0.13895060265086745,0.1295077885546009,0.0,0.15366636058297678,0.0,0.013466572700821603,0.0,0.2604693233312513,0.14117927406884864
2023-08-31,0.10288632664996433,0.012811949335689802,0.01385970075690055,0.08460347590988697,0.14094564284099528,0.0745623323366028,0.04981395681276134,0.02119495664592059,0.136377330611655,0.0,0.0577822870558444,0.031444388208458095,0.2109814749352894,0.04987262970208478,0.012863548197946679
2023-09-29,0.0,0.0,0.1950637959049362,0.0,0.0,0.0,0.0,0.0,0.19700113348481535,0.22461238397285258,0.1672748722897157,0.0,0.0,0.0,0.21604781434768022
2023-10-31,0.0,0.1043593445438759,0.2670617244968257,0.2435678678910262,0.0,0.0,0.0,0.0,0.18183580011989695,0.0,0.0,0.12614166033876237,0.024310100623120244,0.05272350198649263,0.0
2023-11-30,0.05260468893640912,0.08626175276721508,0.044664106527914436,0.17745968434027387,0.10497714727260754,0.1437702622356185,0.122648254808274,0.01832583339680616,0.0,0.0,0.04155646908482281,0.07437929426007271,0.13335250636998588,0.0,0.0
2023-12-29,0.15069728291027343,0.0,0.02765113742786533,0.1004882883460985,0.16229536986535825,0.0980421748133888,0.0,0.0,0.019687879693632476,0.0,0.13123533225813247,0.0,0.13240472262374336,0.17749781206150744,0.0
2024-01-31,0.019886654343974918,0.1450232316130732,0.0013350762449985476,0.0,0.0016723693591656655,0.0592770102204959,0.007110595008392087,0.18475318727734805,0.01038689756206407,0.20158346366822594,0.011573709988275933,0.15814086953800005,0.0,0.02882053457353687,0.17043640060244897
2024-02-29,0.06257092753160182,0.14127415078083025,0.03619476786438682,0.22659353552898986,0.0,0.018910512119964223,0.0,0.15761246959284672,0.07416788130119241,0.0,0.07038381145595411,0.2122919438242338,0.0,0.0,0.0
2024-03-28,0.1739222203411341,0.0,0.025986435692623547,0.3207175634691457,0.11282006938272081,0.0,0.018992543490166332,0.07396933339300737,0.0,0.007362686222258959,0.1710822357388854,0.0,0.0,0.08479912304482862,0.01034778922522918
2024-04-30,0.0,0.10226964530822372,0.036820282432432405,0.0,0.0,0.0,0.06117798183231119,0.22280769953127255,0.0,0.1181426704183285,0.0,0.17168609297392892,0.10563284904239385,0.08147634068241633,0.09998643777869252
2024-05-31,0.1696277146638632,0.0,0.4282017359952148,0.05578477324138366,0.2681265848835087,0.0,0.0,0.0,0.0,0.0,0.07825919121602942,0.0,0.0,0.0,0.0
2024-06-28,0.0,0.0,0.06091666021066392,0.0,0.0,0.0,0.09761547728506757,0.0,0.0,0.24980015786807347,0.0,0.0,0.31131479923374783,0.036052640303403494,0.24430026509904362
2024-07-31,0.13388450083450587,0.10252438375077846,0.0,0.10861445882026947,0.13109168009833377,0.05617639541142775,0.1429423281926329,0.0,0.0,0.016479433910978454,0.13966852216916664,0.0327837325366644,0.1078863722882904,0.0,0.027948191986951892
2024-08-30,0.00892001139452728,0.17063539658120983,0.0,0.0603529312675394,0.0,0.0,0.2082209838010998,0.00445057323803277,0.0,0.0993488569721921,0.03839758587723813,0.16384242921377512,0.09160501182913512,0.060937394401866504,0.09328882542338389
2024-09-30,0.0,0.12006964264994685,0.04059792374774201,0.0,0.0,0.10840972693548201,0.07091158205358439,0.20861482166892387,0.20378220257302873,0.0,0.027621156178976633,0.04996870904976011,0.0,0.17002423514255527,0.0
2024-10-31,0.0,0.0,0.04348282669893436,0.3603934246794349,0.0,0.17948371828720727,0.09820583773910704,0.0,0.0,0.0,0.0,0.0,0.3184341925953164,0.0,0.0
2024-11-29,0.028982368097082486,0.12835502478126787,0.038126272901736466,0.06137151770544569,0.019003484779243768,0.07626764284206046,0.1012014878348071,0.10594593211823541,0.0,0.03332539649564484,0.03717831128480748,0.10646901053150319,0.24056366935411477,0.0,0.023209881274050475
2024-12-31,0.0,0.01227729089326003,0.0004743926111257408,0.0,0.0,0.0881205994551973,0.004820941676861818,0.01516577597775502,0.041625815988499536,0.3140621070691883,0.0,0.0,0.03848046104356562,0.24102220524079215,0.24395041004375448
2025-01-31,0.09958882328679003,0.17742397103494945,0.025906356568805,0.13450732012656974,0.08563896069930022,0.017948831655800444,0.0,0.0,0.0,0.0,0.0779877424457308,0.14081455624307243,0.0,0.240183437938982,0.0
2025-02-28,0.20002636418492206,0.0,0.0,0.20099941144900624,0.21256689591620087,0.1312545994670898,0.0,0.0,0.0,0.0,0.22542501376646437,0.0,0.02972771521631665,0.0,0.0
2025-03-31,0.0,0.0,0.3080117930979162,0.0,0.0,0.0,0.0,0.0,0.0,0.30196412567983,0.10245154189342162,0.0,0.0,0.0,0.2875725393288323
2025-04-30,0.13287816866599642,0.054577794875900296,0.010940550837349718,0.06840592949842127,0.17052466184823345,0.11302425329088815,0.05778912520248744,0.09897748376272134,0.059559066729678256,0.0,0.10855792543222914,0.06301951132356444,0.002633440547542238,0.05911208798498806,0.0
2025-05-30,0.19531581670779338,0.0,0.0,0.12577732207740477,0.1707779388928967,0.0,0.0,0.0,0.0,0.0,0.22818182465334536,0.0,0.0,0.2799470976685599,0.0
2025-06-30,0.05790051947363457,0.17819041033907213,0.0,0.10988088375010983,0.06918107028483875,0.03595305739510867,0.0,0.24731806288951524,0.0,0.0,0.08700466854886327,0.12921741666037181,0.0,0.08535391065848587,0.0
2025-07-31,0.07043094516091686,0.0032308625523164605,0.0,0.23056224317290805,0.09068687778550182,0.029077914004757222,0.0,0.25971960776963504,0.0,0.07340048164736722,0.0,0.1652187470283375,0.0,0.0,0.07767232087825988
2025-08-29,0.011353313387225419,0.0,0.06259145351825597,0.0,0.0,0.06150917578850749,0.0,0.03702705046721942,0.09917592352172756,0.34908866439233194,0.04312851454032957,0.0,0.0,0.0,0.33612590438440265
2025-09-30,0.0027427518475488925,0.08992638699509717,0.0,0.2106926341140388,0.0,0.027712883937924836,0.0,0.14111974927009738,0.05060687817404222,0.12781325258322493,0.0,0.0,0.08341574413184435,0.1464401603944165,0.11952955855176486
2025-10-31,0.0,0.06571563269714131,0.0,0.15426272053106269,0.0,0.0,0.0,0.3090745089418978,0.028381316928619314,0.0,0.0,0.17507783065287907,0.0,0.26748799024839987,0.0
2025-11-28,0.13348964363552324,0.09055100715277284,0.021243630088783213,0.06053036378775374,0.23633958120884507,0.038672302124668205,0.0,0.0782443865566284,0.010293292580085158,0.0,0.10920371475370566,0.14262726567880224,0.03140109665521444,0.047403715777217845,0.0
2025-12-30,0.04316098903992876,0.09542037300996498,0.0,0.049082651806496805,0.06842085212353821,0.03739954143527909,0.05040990478604512,0.10921188937531028,0.017752457256163943,0.053127328658194035,0.030134079712690564,0.10986770174414186,0.10808510897433153,0.16799093430183468,0.05993618777608027
