rebalance_date,AAPL,AMZN,AXP,CLNE,CMCSA,CRM,CRWD,DBX,DIS,GOOGL,IBKR,MORN,MSFT,NFLX,NVDA,PANW,PYPL,QCOM,RBLX,T,V,WBD
2018-07-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2018-08-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2018-09-28,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2018-10-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2018-11-30,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2018-12-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2019-01-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2019-02-28,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2019-03-29,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2019-04-30,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2019-05-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2019-06-28,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2019-07-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2019-08-30,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2019-09-30,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2019-10-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2019-11-29,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2019-12-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2020-01-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2020-02-28,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2020-03-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2020-04-30,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2020-05-29,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2020-06-30,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2020-07-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2020-08-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2020-09-30,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2020-10-30,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2020-11-30,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2020-12-31,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
2021-01-29,0.2811663530099796,0.11246654120399183,0.022493308240798367,5.998215530879564e-05,0.005623327060199592,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.022493308240798367,0.11246654120399183,0.002811663530099796,0.002811663530099796,0.11246654120399183,0.022493308240798367,0.11246654120399183,0.022493308240798367,0.002811663530099796,0.0002436775059419823,0.002811663530099796,0.0013121096473799048,0.022493308240798367,0.0002436775059419823
